sku;name_it;name_en;slug_it;slug_en;meta_title_it;meta_title_en;meta_description_it;meta_description_en;meta_key_it;meta_key_en;description_short_it;description_short_en;description_it;description_en;tags_it;tags_en;custom_1_it;custom_1_en;custom_2_it;custom_2_en;category_it;category_en;attachments_it;attachments_en;attachments_name_it;attachments_name_en;brand;is_active;images;accessories;price;qty;video;property;tax;parent_sku;code_article;is_evidenza;is_purchasable;name_variant;attributes;ean13;is_button_for_request;form_page_id
13001_50-cm_da-30-a-40-cm;BALCONIERA EUROGARDEN REGOLABILE 50 cm. da 30 a 40 cm. (13003);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 50 cm. from 30 to 40 cm. (13003);balconiera-eurogarden-regolabile-50-cm-da-30-a-40-cm;adjustable-flower-pot-holder-eurogarden-50-cm-from-30-to-40-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 55x15h Misura interna (base 50x17)  (superiore 51x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;11.85;100000;;;22.00;13001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750857;0;
13001_60-cm_da-0-a-18-cm;BALCONIERA EUROGARDEN REGOLABILE 60 cm. da 0 a 18 cm. (13002);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 60 cm. from 0 to 18 cm. (13002);balconiera-eurogarden-regolabile-60-cm-da-0-a-18-cm;adjustable-flower-pot-holder-eurogarden-60-cm-from-0-to-18-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 65x15h Misura interna (base 60x17)  (superiore 61x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;11.5;100000;;;22.00;13001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750802;0;
13001_60-cm_da-18-a-30-cm;BALCONIERA EUROGARDEN REGOLABILE 60 cm. da 18 a 30 cm. (13002);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 60 cm. from 18 to 30 cm. (13002);balconiera-eurogarden-regolabile-60-cm-da-18-a-30-cm;adjustable-flower-pot-holder-eurogarden-60-cm-from-18-to-30-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 65x15h Misura interna (base 60x17)  (superiore 61x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;12.1;100000;;;22.00;13001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750819;0;
13001_60-cm_da-30-a-40-cm;BALCONIERA EUROGARDEN REGOLABILE 60 cm. da 30 a 40 cm. (13002);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 60 cm. from 30 to 40 cm. (13002);balconiera-eurogarden-regolabile-60-cm-da-30-a-40-cm;adjustable-flower-pot-holder-eurogarden-60-cm-from-30-to-40-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 65x15h Misura interna (base 60x17)  (superiore 61x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;12.5;100000;;;22.00;13001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750826;0;
13001_80-cm_da-0-a-18-cm;BALCONIERA EUROGARDEN REGOLABILE 80 cm. da 0 a 18 cm. (13001);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 80 cm. from 0 to 18 cm. (13001);balconiera-eurogarden-regolabile-80-cm-da-0-a-18-cm;adjustable-flower-pot-holder-eurogarden-80-cm-from-0-to-18-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 85x15h Misura interna (base 80x17)  (superiore 81x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 80. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;12.2;100000;;;22.00;13001;;0;1;;Dimensione balconiera|80 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750772;0;
13001_80-cm_da-18-a-30-cm;BALCONIERA EUROGARDEN REGOLABILE 80 cm. da 18 a 30 cm. (13001);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 80 cm. from 18 to 30 cm. (13001);balconiera-eurogarden-regolabile-80-cm-da-18-a-30-cm;adjustable-flower-pot-holder-eurogarden-80-cm-from-18-to-30-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 85x15h Misura interna (base 80x17)  (superiore 81x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 80. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;12.8;100000;;;22.00;13001;;0;1;;Dimensione balconiera|80 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750789;0;
13001_80-cm_da-30-a-40-cm;BALCONIERA EUROGARDEN REGOLABILE 80 cm. da 30 a 40 cm. (13001);ADJUSTABLE FLOWER POT HOLDER EUROGARDEN 80 cm. from 30 to 40 cm. (13001);balconiera-eurogarden-regolabile-80-cm-da-30-a-40-cm;adjustable-flower-pot-holder-eurogarden-80-cm-from-30-to-40-cm;BALCONIERA EUROGARDEN REGOLABILE;ADJUSTABLE FLOWER POT HOLDER EUROGARDEN;Balconiera eurogarden gancio regolabile in ferro battuto. Staffe e appoggio regolabili.;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden regolabile in ferro battuto. Staffe e appoggio regolabili;Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: nero.</p> <p>Dimensione: cm 85x15h Misura interna (base 80x17)  (superiore 81x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 80. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-regolabile_13001b_sbalchiero.jpg;;13.2;100000;;;22.00;13001;;0;1;;Dimensione balconiera|80 cm.#Spessore muretto o poggiolo|da 30 a 40 cm.;'8059554750796;0;
13011;BALCONIERA EUROGARDEN BIANCA REGOLABILE;ADJUSTABLE EUROGARDEN  FLOWER POT HOLDER IN WHITE;balconiera-eurogarden-bianca-regolabile;adjustable-eurogarden-flower-pot-holder-in-white;BALCONIERA EUROGARDEN BIANCA REGOLABILE;ADJUSTABLE EUROGARDEN  FLOWER POT HOLDER IN WHITE;Balconiera eurogarden bianca regolabile in ferro battuto. Staffe e appoggio regolabili.;Adjustable eurogarden flower pot holder in white. Wrought iron. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden bianca regolabile in ferro battuto. Staffe e appoggio regolabili.;Adjustable eurogarden flower pot holder in white. Wrought iron. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: bianco.</p> <p>Dimensione: Da 40cm a 80 cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Nr 4 size. White</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-bianca-regolabile_13011_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-bianca-regolabile_13011b_sbalchiero.jpg;;12.2;99999;;;22.00;13011;;0;1;;;'8059554750895;0;
13011_40-cm_da-0-a-18-cm;BALCONIERA EUROGARDEN BIANCA REGOLABILE 40 cm. da 0 a 18 cm. (13014);ADJUSTABLE EUROGARDEN FLOWER POT HOLDER IN WHITE 40 cm. from 0 to 18 cm. (13014);balconiera-eurogarden-bianca-regolabile-40-cm-da-0-a-18-cm;adjustable-eurogarden-flower-pot-holder-in-white-40-cm-from-0-to-18-cm;BALCONIERA EUROGARDEN BIANCA REGOLABILE;ADJUSTABLE EUROGARDEN  FLOWER POT HOLDER IN WHITE;Balconiera eurogarden bianca regolabile in ferro battuto. Staffe e appoggio regolabili.;Adjustable eurogarden flower pot holder in white. Wrought iron. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden bianca regolabile in ferro battuto. Staffe e appoggio regolabili.;Adjustable eurogarden flower pot holder in white. Wrought iron. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: bianco.</p> <p>Dimensione: cm 45x15h Misura interna (base 40x17)  (superiore 41x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 40. White</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-bianca-regolabile_13011_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-bianca-regolabile_13011b_sbalchiero.jpg;;10.1;100000;;;22.00;13011;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|da 0 a 18 cm.;'8059554750987;0;
13011_40-cm_da-18-a-30-cm;BALCONIERA EUROGARDEN BIANCA REGOLABILE 40 cm. da 18 a 30 cm. (13014);ADJUSTABLE EUROGARDEN FLOWER POT HOLDER IN WHITE 40 cm. from 18 to 30 cm. (13014);balconiera-eurogarden-bianca-regolabile-40-cm-da-18-a-30-cm;adjustable-eurogarden-flower-pot-holder-in-white-40-cm-from-18-to-30-cm;BALCONIERA EUROGARDEN BIANCA REGOLABILE;ADJUSTABLE EUROGARDEN  FLOWER POT HOLDER IN WHITE;Balconiera eurogarden bianca regolabile in ferro battuto. Staffe e appoggio regolabili.;Adjustable eurogarden flower pot holder in white. Wrought iron. Adjustable brackets and support.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro, prodotti sbalchiero;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera eurogarden bianca regolabile in ferro battuto. Staffe e appoggio regolabili.;Adjustable eurogarden flower pot holder in white. Wrought iron. Adjustable brackets and support.;<p>Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 4 misure. Il kit di appoggio è da acquistare a parte. Se il muretto è senza sporgenza non sarà necessario acquistarlo. Se il muretto ha una soglia con sporgenza consigliamo l'acquisto del kit per garantire un corretto allineamento della balconiera. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Profilo tondo con tubo nascondi staffa.</p> <p>Colore: bianco.</p> <p>Dimensione: cm 45x15h Misura interna (base 40x17)  (superiore 41x20) cm.</p>;<p>Eurogarden adjustable wrought iron balcony. Adjustable brackets and support.The support kit must be purchased separately. If the wall has no overhang it will not be necessary to buy it. If the wall has a threshold with a protrusion we recommend purchasing the kit to ensure correct alignment of the balcony. The mounting brackets are available in different sizes. Size cm 40. White</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-eurogarden-bianca-regolabile_13011_sbalchiero.jpg,uploads/prodotti/balconiere/balconiera-eurogarden-bianca-regolabile_13011b_sbalchiero.jpg;;10.7;100000;;;22.00;13011;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|da 18 a 30 cm.;'8059554750994;0;
